country_code,year,population_total,population_growth_pct,fertility_rate,life_expectancy,birth_rate,death_rate,pct_age_0_14,pct_age_15_64,pct_age_65_plus,urban_population_pct,dependency_ratio
SLV,1973,3938068,2.34,5.93,52.78,42.23,13.91,46.4,50.62,2.98,39.96,97.55
SLV,1974,4029671,2.3,5.82,52.89,41.91,13.66,46.17,50.92,2.91,40.25,96.39
SLV,1975,4120449,2.23,5.7,53.42,41.52,13.19,45.92,51.24,2.84,40.58,95.16
SLV,1976,4210310,2.16,5.59,54.38,41.16,12.53,45.62,51.58,2.79,40.95,93.86
SLV,1977,4301256,2.14,5.47,54.05,40.78,12.54,45.29,51.96,2.76,41.37,92.47
SLV,1978,4394114,2.14,5.36,54.71,40.41,12.08,44.91,52.36,2.73,41.81,90.99
SLV,1979,4480388,1.94,5.23,53.8,40.1,12.46,44.52,52.78,2.71,42.3,89.48
SLV,1980,4540382,1.33,5.11,48.59,39.84,15.22,44.2,53.12,2.69,42.81,88.25
SLV,1981,4570599,0.66,4.99,50.89,39.58,13.9,43.94,53.4,2.67,43.35,87.27
SLV,1982,4622477,1.13,4.83,53.34,38.6,12.44,43.66,53.69,2.65,43.92,86.26
SLV,1983,4707367,1.82,4.65,54.37,37.69,11.83,43.38,54,2.63,44.51,85.2
SLV,1984,4798003,1.91,4.48,56.57,36.65,10.59,43.05,54.33,2.62,45.11,84.06
SLV,1985,4894706,2,4.32,58.03,35.74,9.74,42.74,54.64,2.62,45.74,83.01
SLV,1986,4992769,1.98,4.19,59.33,35.12,9.04,42.43,54.93,2.63,46.37,82.04
SLV,1987,5092441,1.98,4.18,59.4,35.22,8.98,42.12,55.22,2.66,47.02,81.1
SLV,1988,5195833,2.01,4.1,59.98,34.89,8.67,41.93,55.38,2.69,47.67,80.59
SLV,1989,5298979,1.97,4.03,61.25,34.38,8.13,41.84,55.42,2.74,48.33,80.45
SLV,1990,5399726,1.88,3.96,61.98,33.73,7.75,41.75,55.45,2.8,48.98,80.34
SLV,1991,5495077,1.75,3.89,62.54,33.09,7.49,41.65,55.48,2.87,49.64,80.25
SLV,1992,5585609,1.63,3.8,62.94,32.22,7.29,41.54,55.52,2.94,50.29,80.11
SLV,1993,5659957,1.32,3.69,64,31.34,6.88,41.13,55.8,3.06,50.95,79.21
SLV,1994,5714129,0.95,3.61,64.47,30.96,6.82,40.46,56.29,3.26,51.65,77.66
SLV,1995,5762131,0.84,3.57,64.9,30.79,6.79,39.78,56.76,3.46,52.4,76.19
SLV,1996,5805286,0.75,3.48,65.48,30.3,6.71,39.13,57.19,3.68,53.18,74.85
SLV,1997,5844578,0.67,3.38,66.25,29.57,6.56,38.52,57.57,3.91,53.99,73.7
SLV,1998,5880781,0.62,3.34,66.66,29.39,6.59,37.97,57.87,4.16,54.83,72.81
SLV,1999,5913900,0.56,3.22,67.28,28.33,6.52,37.5,58.09,4.41,55.69,72.16
SLV,2000,5943366,0.5,3.08,67.71,27.13,6.55,37.09,58.24,4.67,56.56,71.71
SLV,2001,5968060,0.41,2.93,67.96,25.83,6.67,36.71,58.35,4.94,57.45,71.37
SLV,2002,5986631,0.31,2.78,68.53,24.41,6.68,36.31,58.48,5.21,58.35,71
SLV,2003,5998599,0.2,2.64,68.79,23.14,6.83,35.87,58.63,5.51,59.25,70.57
SLV,2004,6004671,0.1,2.52,69.3,22.06,6.93,35.41,58.78,5.81,60.14,70.12
SLV,2005,6005578,0.02,2.44,69.34,21.37,7.24,34.93,58.94,6.13,61.03,69.67
SLV,2006,6002319,-0.05,2.4,69.61,20.97,7.5,34.45,59.09,6.47,61.91,69.24
SLV,2007,6009824,0.12,2.35,69.82,20.57,7.79,33.94,59.42,6.64,62.77,68.28
SLV,2008,6029297,0.32,2.29,70.14,20.05,7.59,33.35,60,6.65,63.64,66.67
SLV,2009,6048279,0.31,2.26,70.36,19.84,7.45,32.7,60.63,6.68,64.53,64.94
SLV,2010,6068249,0.33,2.24,70.91,19.69,7.22,32,61.28,6.72,65.43,63.19
SLV,2011,6090127,0.36,2.22,71.19,19.62,7.11,31.3,61.92,6.78,66.33,61.5
SLV,2012,6113975,0.39,2.19,71.42,19.39,7.04,30.59,62.55,6.86,67.22,59.86
SLV,2013,6138839,0.41,2.15,71.22,19.18,7.15,29.88,63.18,6.94,68.09,58.28
SLV,2014,6162955,0.39,2.13,71.14,19.01,7.24,29.2,63.77,7.03,68.92,56.82
SLV,2015,6183676,0.34,2.07,70.95,18.58,7.38,28.58,64.29,7.13,69.7,55.54
SLV,2016,6200800,0.28,1.96,70.91,17.73,7.45,28,64.76,7.25,70.4,54.42
SLV,2017,6213533,0.21,1.9,71.01,17.12,7.49,27.48,65.15,7.37,71.09,53.49
SLV,2018,6219807,0.1,1.85,71.38,16.68,7.44,27.04,65.46,7.5,71.76,52.77
SLV,2019,6222318,0.04,1.84,71.72,16.57,7.44,26.67,65.7,7.63,72.41,52.21
SLV,2020,6234673,0.2,1.82,70.24,16.3,8.56,26.33,65.96,7.71,73.06,51.61
SLV,2021,6255782,0.34,1.8,69.94,16.15,8.71,26,66.24,7.76,73.68,50.96
SLV,2022,6280319,0.39,1.78,71.97,15.92,7.46,25.62,66.52,7.86,74.15,50.33
SLV,2023,6309624,0.47,1.78,72.1,15.76,7.52,25.21,66.79,8,74.61,49.72
SMR,1960,15428,,2.43,73.2,17.52,8.55,25.02,64.89,10.09,48.9,54.1
SMR,1961,15799,2.38,2.68,73.38,19.43,8.37,25.03,65.02,9.95,49.68,53.82
SMR,1962,16183,2.4,2.43,73.53,17.7,8.15,24.96,65.26,9.79,50.51,53.25
SMR,1963,16580,2.42,2.4,73.59,17.54,7.98,24.77,65.62,9.61,51.4,52.39
SMR,1964,16977,2.37,2.37,73.66,17.42,7.82,24.49,66.07,9.44,52.36,51.35
SMR,1965,17305,1.91,2.33,73.72,17.42,7.68,24.32,66.36,9.31,53.39,50.69
SMR,1966,17523,1.25,2.33,73.84,17.48,7.61,24.49,66.24,9.27,54.5,50.97
SMR,1967,17688,0.94,2.31,73.95,17.25,7.6,24.85,65.92,9.23,55.69,51.69
SMR,1968,17861,0.97,2.3,74.06,17.11,7.55,25.28,65.54,9.18,56.97,52.58
SMR,1969,18026,0.92,2.31,74.17,17.09,7.49,25.64,65.2,9.16,58.34,53.36
SMR,1970,18168,0.78,2.32,74.27,16.98,7.44,25.91,64.96,9.13,59.8,53.94
SMR,1971,18419,1.37,2.33,74.4,16.75,7.32,26.03,64.84,9.13,61.59,54.22
SMR,1972,18787,1.98,2.29,74.59,16.52,7.34,25.94,64.82,9.24,63.82,54.28
SMR,1973,18992,1.09,2.23,74.79,16.2,7.38,25.73,64.9,9.37,66.31,54.07
SMR,1974,19030,0.2,2.13,75.05,15.42,7.36,25.42,65.05,9.53,68.88,53.72
SMR,1975,19046,0.08,2.05,75.25,14.8,7.39,25.08,65.18,9.74,71.38,53.42
SMR,1976,19110,0.34,1.95,75.43,14,7.41,24.67,65.4,9.93,73.57,52.89
SMR,1977,20017,4.64,1.87,75.64,12.97,7.12,23.85,65.85,10.3,75.52,51.85
SMR,1978,21026,4.92,1.77,75.89,13.1,7.34,23.02,66.31,10.67,77.51,50.81
SMR,1979,21320,1.39,1.63,76.12,12.2,7.36,22.37,66.76,10.88,79.55,49.8
SMR,1980,21585,1.24,1.52,76.37,11.54,7.37,21.68,67.33,11,81.58,48.53
SMR,1981,21840,1.17,1.41,76.58,10.82,7.36,20.99,68,11.01,83.56,47.06
SMR,1982,22055,0.98,1.3,76.81,10.15,7.36,20.34,68.59,11.07,85.4,45.79
SMR,1983,22229,0.79,1.25,77.01,9.87,7.44,19.68,69.03,11.29,87.04,44.86
SMR,1984,22346,0.52,1.2,77.16,9.63,7.58,19.08,69.31,11.61,88.43,44.26
SMR,1985,22485,0.62,1.17,77.27,9.52,7.58,18.57,69.43,12.01,89.51,44.03
SMR,1986,22636,0.67,1.15,77.38,9.48,7.7,18.02,69.58,12.41,90.2,43.72
SMR,1987,22686,0.22,1.14,77.45,9.6,8.24,17.52,69.68,12.81,90.44,43.52
SMR,1988,22843,0.69,1.14,77.54,9.73,8.25,17.02,69.88,13.1,90.44,43.1
SMR,1989,23154,1.35,1.14,77.65,9.88,8.31,16.54,70.13,13.33,90.44,42.59
SMR,1990,23475,1.38,1.16,77.78,10.13,8.36,16.14,70.25,13.61,90.51,42.35
SMR,1991,23797,1.36,1.17,77.94,10.26,8.4,15.77,70.29,13.94,90.68,42.28
SMR,1992,24125,1.37,1.15,78.13,10.2,8.42,15.42,70.35,14.23,90.95,42.15
SMR,1993,24472,1.43,1.12,78.37,10.01,8.42,15.16,70.43,14.41,91.28,41.99
SMR,1994,24823,1.42,1.14,78.67,10.16,8.43,14.98,70.43,14.59,91.66,41.98
SMR,1995,25158,1.34,1.17,79.03,10.43,8.39,14.91,70.26,14.83,92.07,42.33
SMR,1996,25482,1.28,1.21,79.33,10.77,8.31,14.92,70.04,15.03,92.48,42.77
SMR,1997,25800,1.24,1.24,79.68,10.95,8.19,14.87,69.93,15.19,92.88,42.99
SMR,1998,26125,1.25,1.26,79.92,11.02,8.15,14.86,69.8,15.34,93.24,43.27
SMR,1999,26459,1.27,1.29,80.2,11.14,8.09,14.87,69.69,15.44,93.54,43.49
SMR,2000,26799,1.28,1.4,80.5,12,8,14.92,69.55,15.53,93.77,43.78
SMR,2001,27143,1.28,1.52,80.8,12.82,7.92,15.01,69.34,15.64,93.9,44.21
SMR,2002,27491,1.27,1.43,81.06,11.94,7.87,15.09,69.13,15.78,93.95,44.66
SMR,2003,27843,1.27,1.3,81.33,10.66,7.81,15.17,68.89,15.94,94,45.16
SMR,2004,29457,5.63,1.3,81.59,10.4,6.3,15.23,68.69,16.09,94.21,45.59
SMR,2005,29836,1.28,1.2,81.93,9.5,7.3,15.26,68.5,16.23,94.65,45.98
SMR,2006,30184,1.16,1.24,82.26,10,7.5,15.3,68.3,16.39,95.21,46.4
SMR,2007,31211,3.35,1.26,82.6,9.4,7.2,15.35,68.09,16.57,95.82,46.87
SMR,2008,31662,1.43,1.52,82.89,11,6,15.35,67.86,16.78,96.39,47.36
SMR,2009,33066,4.34,1.36,83.22,10.7,6.3,15.36,67.66,16.98,96.84,47.79
SMR,2010,33270,0.62,1.46,83.46,10.3,6.5,15.37,67.47,17.17,97.07,48.22
SMR,2011,32620,-1.97,1.46,83.71,10,6.8,15.3,67.32,17.39,97.1,48.55
SMR,2012,33469,2.57,1.29,83.94,8.7,7.1,15.18,67.15,17.67,97.1,48.92
SMR,2013,33041,-1.29,1.48,84.18,9.7,7.5,15.13,66.91,17.96,97.1,49.46
SMR,2014,32655,-1.18,1.26,84.39,9.1,7.7,15.07,66.7,18.23,97.1,49.92
SMR,2015,32897,0.74,1.2,84.6,8.2,7.1,14.92,66.59,18.49,97.1,50.17
SMR,2016,33101,0.62,1.13,84.78,7.9,7.6,14.67,66.59,18.74,97.1,50.18
SMR,2017,33825,2.16,1.05,84.93,6.7,8.2,14.35,66.65,19,97.1,50.03
SMR,2018,34522,2.04,1.08,85.1,6.8,7.1,14.01,66.67,19.32,97.1,49.99
SMR,2019,34663,0.41,1.1,85.26,6.7,7.2,13.68,66.67,19.65,97.1,49.99
SMR,2020,34770,0.31,1.11,82.65,6.4,9.9,13.4,66.65,19.95,97.1,50.03
SMR,2021,34252,-1.5,1.12,83.54,6.2,9.1,13.21,66.39,20.4,97.1,50.62
SMR,2022,33755,-1.46,1.14,85.71,6.1,7.8,13.04,65.94,21.02,97.11,51.66
SMR,2023,33860,0.31,1.15,85.71,5.6,8.3,12.7,65.62,21.68,97.13,52.39
SOM,1960,2876331,,7.25,43.54,46.76,21.08,44.41,52.43,3.16,17.67,90.74
SOM,1961,2952054,2.6,7.25,43.67,46.54,20.96,44.65,52.15,3.2,18.17,91.76
SOM,1962,3030091,2.61,7.26,43.97,46.34,20.69,44.85,51.93,3.23,18.69,92.58
SOM,1963,3110361,2.61,7.26,44.19,46.17,20.5,45,51.74,3.26,19.2,93.27
SOM,1964,3192796,2.62,7.26,44.39,46.02,20.32,45.11,51.61,3.28,19.73,93.75
SOM,1965,3277874,2.63,7.26,44.63,45.88,20.12,45.06,51.64,3.3,20.3,93.66
SOM,1966,3365106,2.63,7.26,44.84,45.78,19.94,44.93,51.75,3.32,20.88,93.23
SOM,1967,3454537,2.62,7.25,45.05,45.68,19.77,44.81,51.86,3.34,21.48,92.84
SOM,1968,3546590,2.63,7.23,45.25,45.61,19.61,44.71,51.94,3.35,22.08,92.51
SOM,1969,3641015,2.63,7.21,45.45,45.56,19.46,44.62,52.02,3.36,22.67,92.23
SOM,1970,3738448,2.64,7.18,45.64,45.54,19.32,44.55,52.08,3.37,23.24,92
SOM,1971,3837691,2.62,7.15,45.84,45.55,19.18,44.49,52.14,3.38,23.79,91.81
SOM,1972,3939436,2.62,7.12,46.03,45.56,19.03,44.45,52.17,3.38,24.3,91.66
SOM,1973,4045592,2.66,7.09,46.22,45.6,18.9,44.42,52.2,3.38,24.77,91.57
SOM,1974,4151842,2.59,7.06,44.26,45.7,20.46,44.38,52.24,3.38,25.18,91.42
SOM,1975,4257535,2.51,7.03,44.49,45.86,20.26,44.34,52.29,3.37,25.53,91.23
SOM,1976,4365812,2.51,7.02,44.73,46.04,20.08,44.32,52.33,3.36,25.84,91.11
SOM,1977,4484050,2.67,7,47,46.16,18.32,44.33,52.32,3.35,26.13,91.15
SOM,1978,4814892,7.12,7.13,47.01,45.18,17.62,44.41,52.25,3.34,26.38,91.4
SOM,1979,5449117,12.37,7.16,47.4,44.95,17.23,44.52,52.15,3.34,26.62,91.76
SOM,1980,5936154,8.56,7.18,47.61,47.45,18,44.64,52.04,3.32,26.85,92.18
SOM,1981,5982849,0.78,7.23,47.82,49.46,18.51,44.8,51.9,3.31,27.07,92.7
SOM,1982,6003840,0.35,7.25,48.02,48.34,17.89,44.98,51.73,3.29,27.28,93.3
SOM,1983,6198430,3.19,7.28,48.23,48.54,17.76,45.17,51.56,3.27,27.5,93.93
SOM,1984,6428389,3.64,7.3,48.44,48.52,17.56,45.37,51.39,3.25,27.72,94.61
SOM,1985,6693289,4.04,7.33,48.28,48.73,17.66,45.58,51.2,3.22,27.96,95.32
SOM,1986,6974788,4.12,7.35,48.43,48.86,17.54,45.8,51,3.2,28.22,96.06
SOM,1987,7228302,3.57,7.37,49,49.32,17.28,46.03,50.8,3.17,28.5,96.85
SOM,1988,7235360,0.1,7.4,43.93,50.77,20.97,46.33,50.54,3.13,28.8,97.86
SOM,1989,7114817,-1.68,7.42,46.65,50.38,18.72,46.68,50.23,3.09,29.1,99.09
SOM,1990,7082811,-0.45,7.44,46.9,50.26,18.46,47.01,49.93,3.06,29.4,100.28
SOM,1991,6813760,-3.87,7.47,25.42,51.9,44.11,46.96,50.07,2.98,29.72,99.74
SOM,1992,6495107,-4.79,7.5,25.03,51.49,42.64,46.5,50.66,2.84,30.04,97.38
SOM,1993,6681399,2.83,7.53,50.55,50.12,15.25,46.36,50.87,2.77,30.37,96.58
SOM,1994,7026797,5.04,7.54,50.3,51.11,15.97,46.55,50.7,2.75,30.71,97.23
SOM,1995,7285007,3.61,7.58,50.65,50.63,15.69,46.72,50.56,2.73,31.07,97.8
SOM,1996,7554474,3.63,7.62,50.52,51,15.94,46.87,50.43,2.7,31.43,98.3
SOM,1997,7824525,3.51,7.66,50.28,50.85,16.1,47,50.32,2.67,31.81,98.72
SOM,1998,8155417,4.14,7.66,50.76,50.68,15.76,47.13,50.23,2.65,32.21,99.1
SOM,1999,8492059,4.04,7.66,50.61,50.66,15.86,47.25,50.13,2.62,32.63,99.48
SOM,2000,8838713,4,7.64,50.75,50.44,15.75,47.36,50.04,2.6,33.06,99.83
SOM,2001,9198493,3.99,7.64,50.83,50.37,15.69,47.46,49.95,2.59,33.51,100.19
SOM,2002,9550063,3.75,7.63,50.82,50.37,15.69,47.57,49.85,2.58,33.99,100.58
SOM,2003,9909157,3.69,7.6,50.72,50.12,15.69,47.69,49.74,2.57,34.47,101.05
SOM,2004,10280998,3.68,7.57,50.68,49.9,15.67,47.88,49.57,2.55,34.96,101.74
SOM,2005,10644228,3.47,7.53,50.89,49.62,15.5,48.18,49.29,2.53,35.47,102.89
SOM,2006,10975502,3.06,7.49,50.92,49.39,15.44,48.58,48.91,2.51,36,104.45
SOM,2007,11322582,3.11,7.46,50.88,48.91,15.32,48.87,48.64,2.49,36.56,105.6
SOM,2008,11663084,2.96,7.42,51.46,48.76,14.96,48.92,48.62,2.47,37.18,105.68
SOM,2009,11961201,2.52,7.38,52.1,48.43,14.5,48.82,48.73,2.45,37.84,105.21
SOM,2010,12261756,2.48,7.32,48.9,48.06,16.62,48.69,48.88,2.43,38.57,104.57
SOM,2011,12348830,0.71,7.27,32.45,48.58,32.12,48.3,49.31,2.38,39.38,102.79
SOM,2012,12461160,0.91,7.21,49.14,48.16,16.1,47.91,49.74,2.35,40.27,101.04
SOM,2013,12869594,3.23,7.14,54.02,47.74,12.89,47.79,49.86,2.35,41.26,100.55
SOM,2014,13339491,3.59,7.06,54.44,47.46,12.64,47.7,49.93,2.36,42.35,100.27
SOM,2015,13806963,3.44,6.98,55.06,47.17,12.29,47.62,49.99,2.39,43.86,100.06
SOM,2016,14348740,3.85,6.88,55.28,46.56,12.05,47.54,50.03,2.43,45.94,99.88
SOM,2017,14916629,3.88,6.77,52.19,46.16,14.07,47.41,50.12,2.46,48.36,99.5
SOM,2018,15452487,3.53,6.66,54.77,45.67,12.39,47.26,50.25,2.49,50.95,99.01
SOM,2019,16030971,3.68,6.56,57.25,45.14,10.91,47.14,50.34,2.52,51.64,98.63
SOM,2020,16651191,3.8,6.45,57.1,44.54,10.83,47.03,50.43,2.54,52.29,98.29
SOM,2021,17271431,3.66,6.35,55.7,44.09,11.3,46.95,50.51,2.54,52.91,97.97
SOM,2022,17801897,3.03,6.26,53.93,43.79,12.81,46.82,50.64,2.54,53.5,97.49
SOM,2023,18358615,3.08,6.13,58.82,42.96,9.84,46.68,50.76,2.56,54.07,97.02
SRB,1960,6638992,,2.15,65.59,18.51,8.93,27.24,66.21,6.55,29.06,51.04
SRB,1961,6689077,0.75,2.13,66.18,17.99,8.86,27.13,66.2,6.67,30.05,51.06
SRB,1962,6740264,0.76,2.11,66.92,17.44,8.64,26.96,66.24,6.8,31.1,50.97
SRB,1963,6787950,0.7,2.08,67.23,16.88,8.69,26.69,66.36,6.95,32.22,50.7
SRB,1964,6832855,0.66,2.07,67.88,16.41,8.48,26.3,66.54,7.16,33.39,50.29
SRB,1965,6876624,0.64,2.06,68.6,16.07,8.3,25.82,66.76,7.43,34.58,49.79
SRB,1966,6927969,0.74,2.04,69.31,15.78,8.09,25.27,67.02,7.71,35.76,49.21
SRB,1967,6966522,0.55,2.02,69.97,15.58,7.95,24.68,67.32,8,36.92,48.55
SRB,1968,7007586,0.59,2,69.95,15.51,8.14,24.08,67.65,8.26,38.02,47.81
SRB,1969,7123249,1.64,1.99,69.91,15.45,8.39,23.49,68.01,8.5,39.05,47.04
SRB,1970,7164993,0.58,1.97,69.63,15.49,8.74,22.95,68.32,8.73,39.98,46.36
SRB,1971,7211716,0.65,1.96,69.61,15.55,8.97,22.53,68.53,8.94,40.79,45.93
SRB,1972,7252012,0.56,1.95,69.87,15.63,8.98,22.23,68.61,9.16,41.53,45.76
SRB,1973,7283902,0.44,1.94,70.38,15.64,8.84,21.99,68.62,9.39,42.22,45.72
SRB,1974,7326043,0.58,1.93,71.01,15.61,8.57,21.75,68.62,9.63,42.88,45.74
SRB,1975,7368717,0.58,1.92,71.49,15.58,8.45,21.5,68.6,9.9,43.51,45.77
SRB,1976,7418973,0.68,1.91,71.75,15.44,8.51,21.26,68.58,10.16,44.1,45.82
SRB,1977,7462783,0.59,1.9,71.66,15.27,8.82,21.05,68.57,10.38,44.66,45.84
SRB,1978,7504017,0.55,1.89,71.35,15.09,9.27,20.87,68.61,10.52,45.21,45.75
SRB,1979,7541997,0.5,1.88,71.08,14.87,9.69,20.73,68.73,10.54,45.73,45.5
SRB,1980,7709544,2.2,1.86,71,14.64,9.94,20.63,68.94,10.42,46.23,45.04
SRB,1981,7736787,0.35,1.85,71.04,14.44,10.01,20.59,69.22,10.18,46.72,44.46
SRB,1982,7763335,0.34,1.84,70.97,14.17,10.23,20.58,69.53,9.89,47.18,43.82
SRB,1983,7788100,0.32,1.83,71.03,13.9,10.37,20.53,69.82,9.65,47.61,43.23
SRB,1984,7813549,0.33,1.81,71.09,13.56,10.51,20.46,69.98,9.56,48.01,42.89
SRB,1985,7835902,0.29,1.8,71.36,13.25,10.43,20.34,70,9.66,48.4,42.85
SRB,1986,7853824,0.23,1.78,71.56,12.91,10.44,20.18,69.93,9.89,48.78,43
SRB,1987,7868027,0.18,1.75,71.78,12.55,10.42,20,69.81,10.19,49.16,43.25
SRB,1988,7884218,0.21,1.72,71.97,12.19,10.43,19.81,69.66,10.53,49.55,43.55
SRB,1989,7893787,0.12,1.68,72.26,11.84,10.33,19.59,69.52,10.89,49.95,43.84
SRB,1990,7897937,0.05,1.65,72.16,11.5,10.56,19.32,69.39,11.29,50.37,44.11
SRB,1991,7595636,-3.9,1.61,71.88,11.18,10.89,19.06,69.22,11.72,50.82,44.47
SRB,1992,7604063,0.11,1.57,71.57,10.83,11.33,18.81,69,12.2,51.3,44.94
SRB,1993,7614328,0.13,1.54,71.79,10.58,11.32,18.55,68.76,12.69,51.82,45.44
SRB,1994,7622711,0.11,1.5,72.2,10.27,11.21,18.28,68.52,13.19,52.36,45.94
SRB,1995,7628264,0.07,1.47,72.62,11.3,12.3,18,68.29,13.71,52.91,46.43
SRB,1996,7622185,-0.08,1.44,72.79,10.8,12.9,17.7,68.07,14.23,53.47,46.9
SRB,1997,7598538,-0.31,1.4,72.83,10.49,12.91,17.39,67.87,14.74,54.03,47.33
SRB,1998,7567745,-0.41,1.37,72.19,10.09,13.13,17.06,67.71,15.22,54.57,47.68
SRB,1999,7540401,-0.36,1.35,69.93,9.6,13.5,16.73,67.6,15.67,55.1,47.93
SRB,2000,7516346,-0.32,1.48,71.58,9.8,13.8,16.4,67.53,16.07,55.59,48.08
SRB,2001,7503433,-0.17,1.58,72.23,10.5,13.2,16.09,67.5,16.41,56.05,48.15
SRB,2002,7500031,-0.05,1.57,72.29,10.4,13.7,15.82,67.47,16.72,56.46,48.22
SRB,2003,7480591,-0.26,1.59,72.44,10.6,13.9,15.58,67.44,16.98,56.88,48.28
SRB,2004,7463157,-0.23,1.57,72.68,10.5,14,15.37,67.44,17.19,57.31,48.28
SRB,2005,7440769,-0.3,1.45,72.83,9.7,14.3,15.19,67.48,17.33,57.75,48.2
SRB,2006,7411569,-0.39,1.43,73.39,9.58,13.88,15.02,67.56,17.42,58.17,48.02
SRB,2007,7381579,-0.41,1.38,73.63,9.22,13.92,14.87,67.68,17.45,58.56,47.75
SRB,2008,7350222,-0.43,1.4,73.89,9.4,13.97,14.72,67.84,17.44,58.89,47.4
SRB,2009,7320807,-0.4,1.44,73.99,9.6,14.2,14.58,68.01,17.41,59.16,47.04
SRB,2010,7291436,-0.4,1.4,74.34,9.4,14.2,14.46,68.16,17.38,59.35,46.71
SRB,2011,7236519,-0.76,1.4,74.54,9.1,14.2,14.36,68.24,17.4,59.43,46.53
SRB,2012,7201497,-0.49,1.45,74.84,9.3,14.2,14.31,68.1,17.59,59.35,46.85
SRB,2013,7166553,-0.49,1.43,75.19,9.2,14,14.31,67.74,17.95,59.61,47.62
SRB,2014,7131787,-0.49,1.46,75.34,9.3,14.2,14.32,67.29,18.39,59.88,48.61
SRB,2015,7095383,-0.51,1.46,75.29,9.3,14.6,14.34,66.77,18.88,60.14,49.76
SRB,2016,7058322,-0.52,1.46,75.69,9.2,14.3,14.33,66.28,19.39,60.39,50.87
SRB,2017,7020858,-0.53,1.49,75.54,9.2,14.8,14.3,65.8,19.91,60.62,51.98
SRB,2018,6982604,-0.55,1.49,75.89,9.2,14.6,14.27,65.25,20.49,60.84,53.27
SRB,2019,6945235,-0.54,1.52,75.94,9.3,14.6,14.25,64.68,21.06,61.05,54.6
SRB,2020,6899126,-0.67,1.48,74.48,8.9,16.9,14.26,64.17,21.57,61.22,55.84
SRB,2021,6834326,-0.94,1.52,72.78,9.1,20,14.31,63.8,21.89,61.36,56.73
SRB,2022,6664449,-2.52,1.59,75.24,9.3,16.3,14.35,63.57,22.08,61.9,57.31
SRB,2023,6623183,-0.62,1.62,76.14,9.2,14.7,14.35,63.31,22.34,62.14,57.95
SSD,1960,2931559,,7.16,28.05,52.03,37.38,42.53,54.55,2.91,8.66,83.31
SSD,1961,2976724,1.53,7.18,28.28,52.29,37.11,42.57,54.57,2.86,8.64,83.25
SSD,1962,3024308,1.59,7.2,28.51,52.51,36.83,42.63,54.55,2.81,8.62,83.3
SSD,1963,3072669,1.59,7.2,28.25,52.68,37.6,42.78,54.47,2.75,8.6,83.58
SSD,1964,3129918,1.85,7.22,32.46,52.98,32.28,43.01,54.3,2.69,8.58,84.18
SSD,1965,3189835,1.9,7.22,28.78,53.06,36.85,43.27,54.08,2.64,8.57,84.9
SSD,1966,3236423,1.45,7.25,25.63,53.48,41.58,43.54,53.89,2.57,8.56,85.57
SSD,1967,3277648,1.27,7.26,25.86,53.74,41.12,43.8,53.7,2.5,8.55,86.22
SSD,1968,3321528,1.33,7.26,26.1,53.98,40.67,44.04,53.52,2.43,8.54,86.83
SSD,1969,3365533,1.32,7.28,25.4,54.28,41.8,44.27,53.36,2.37,8.53,87.41
SSD,1970,3409614,1.3,7.29,25.63,54.49,41.36,44.49,53.2,2.31,8.52,87.95
SSD,1971,3468646,1.72,7.3,30.99,54.57,33.72,44.67,53.05,2.28,8.51,88.49
SSD,1972,3542497,2.11,7.31,31.29,54.52,33.4,44.83,52.91,2.26,8.51,89
SSD,1973,3627383,2.37,7.31,36.28,54.26,28.14,44.96,52.78,2.27,8.5,89.48
SSD,1974,3723259,2.61,7.31,36.59,53.94,27.84,45.07,52.65,2.28,8.5,89.93
SSD,1975,3821494,2.6,7.33,36.87,53.68,27.54,45.17,52.53,2.3,8.5,90.38
SSD,1976,3921910,2.59,7.33,37.09,53.38,27.28,45.29,52.39,2.32,8.49,90.86
SSD,1977,4024032,2.57,7.32,37.4,53,26.93,45.41,52.25,2.34,8.49,91.38
SSD,1978,4127657,2.54,7.33,37.59,52.68,26.68,45.55,52.1,2.35,8.49,91.95
SSD,1979,4232605,2.51,7.32,37.8,52.27,26.39,45.69,51.94,2.37,8.49,92.54
SSD,1980,4339030,2.48,7.33,38.03,51.98,26.1,45.85,51.77,2.39,8.49,93.18
SSD,1981,4447272,2.46,7.33,38.31,51.66,25.76,46.01,51.59,2.4,8.49,93.84
SSD,1982,4557686,2.45,7.34,38.68,51.4,25.37,46.17,51.42,2.41,8.49,94.48
SSD,1983,4661574,2.25,7.34,34.73,51.08,28.74,46.32,51.25,2.42,8.52,95.11
SSD,1984,4750627,1.89,7.35,31.79,50.84,31.69,46.48,51.09,2.43,8.73,95.74
SSD,1985,4834296,1.75,7.36,32.36,50.68,30.96,46.62,50.94,2.44,9.15,96.3
SSD,1986,4921240,1.78,7.38,32.82,50.63,30.41,46.71,50.84,2.45,9.73,96.71
SSD,1987,4962395,0.83,7.39,20.72,50.56,49.4,46.86,50.68,2.46,10.41,97.31
SSD,1988,4848029,-2.33,7.38,10.99,51.86,77.74,46.15,51.46,2.38,11.15,94.31
SSD,1989,4713229,-2.82,7.37,28.22,53.11,35.34,45.36,52.33,2.31,11.91,91.11
SSD,1990,4737633,0.52,7.38,28.63,52.29,34.8,45.44,52.23,2.33,12.63,91.46
SSD,1991,4836677,2.07,7.38,29.18,52.42,34.25,45.46,52.19,2.35,13.28,91.61
